668,,,4620,"S Br Burnthill Brook","S Br Burnthill Brook","Site begins 30 m downstream of bridge on main road in Deersdale (directly upstream of BHE2)","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2464038.06"," 7520271.512","Meters",
670,,,4601,"Burnthill Brook","Burnthill Brook","Site below the North/South Branches confluence/ walk through cut on Road CC","G/R Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2468053.54"," 7520445.113","Meters",
671,,,4601,"Burnthill Brook","Burnthill Brook","Site below the North/South Branches confluence/ walk through cut on Road CC","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2468068.229"," 7520415.331","Meters",
672,,,4901,"Clearwater Brook","Clearwater Brook","Downstream of Plaster Rock Highway","Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2471927.582"," 7540979.554","Meters",
673,,,5021,"Unnamed - Recconnaissance#10","Unnamed - Recconnaissance#10","Below culvert pool","Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2469648.297"," 7541367.608","Meters",
674,,,5008,"Unnamed - Recconnaissance#9","Unnamed - Recconnaissance#9","Downstream of Plaster Rock highway","Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2467084.456"," 7541681.857","Meters",
675,,,4901,"Clearwater Brook","Clearwater Brook","Headwaters below reconn #10 confluence","Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2467494.532"," 7539941.631","Meters",
676,,,5106,"NE Br Clearwater Brook","NE Br Clearwater Brook","Upstream of road crossing","Riffle/Pool",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2472158.776"," 7538159.064","Meters",
677,,,5106,"NE Br Clearwater Brook","NE Br Clearwater Brook","Above upper bridge on main road","Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2473361.583"," 7535766.627","Meters",
678,,,5106,"NE Br Clearwater Brook","NE Br Clearwater Brook","Downstream of bridge","Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2473300.173"," 7535712.714","Meters",
679,,,5106,"NE Br Clearwater Brook","NE Br Clearwater Brook","Downstream of bridge on NN Road","Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2472473.961"," 7533246.207","Meters",
680,,,5106,"NE Br Clearwater Brook","NE Br Clearwater Brook","Above bridge on NN Road (200 m)","Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2472473.032"," 7533388.995","Meters",
681,,,4901,"Clearwater Brook","Clearwater Brook","Downstream of McIntosh Brook","Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2467835.624"," 7534991.311","Meters",
683,,,5130,"Fairley Brook","Fairley Brook","Upstream of road crossing (1 km)","Riffle/Run/Pool",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2475323.025"," 7531817.54","Meters",
684,,,5145,"Lake Brook","Lake Brook","Downstream of culvert","Riffle/Pool",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2478199.261"," 7528860.33","Meters",
685,,,4950,"Turnbull Brook","Turnbull Brook","Downstream of road crossing","Riffle/Pool",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2472478.474"," 7528841.258","Meters",
686,,,4974,"Pond Brook","Pond Brook","Above road crossing","Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2472313.106"," 7530016.784","Meters",
687,,,4901,"Clearwater Brook","Clearwater Brook","Above Pond Brook confluence","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2472580.706"," 7530051.355","Meters",
688,,,4901,"Clearwater Brook","Clearwater Brook","Above Pond Brook confluence","Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2472543.864"," 7529976.052","Meters",
689,,,4901,"Clearwater Brook","Clearwater Brook","Upstream of bridge","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2473881.895"," 7528876.442","Meters",
690,,,4901,"Clearwater Brook","Clearwater Brook","Upstream of bridge","Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2473861.56"," 7528915.239","Meters",
691,,,5145,"Lake Brook","Lake Brook","Upstream of bridge","Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2474686.931"," 7528444.882","Meters",
692,,,4901,"Clearwater Brook","Clearwater Brook","Old fence location","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2478222.004"," 7520422.58","Meters",
693,,,4901,"Clearwater Brook","Clearwater Brook","Old fence location","Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2478189.441"," 7520321.228","Meters",
694,,,4911,"Otter Brook","Otter Brook","Walked through old burn","Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2476287.723"," 7519301.849","Meters",
695,,,4911,"Otter Brook","Otter Brook","Walked through old burn","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2476506.837"," 7519311.82","Meters",
696,,,4901,"Clearwater Brook","Clearwater Brook","Below site CE18 and pool","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2479150.71"," 7518063.368","Meters",
697,,,4901,"Clearwater Brook","Clearwater Brook","Road above bridge on Avenor","Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2479131.755"," 7518118.928","Meters",
698,,,4901,"Clearwater Brook","Clearwater Brook","Bridge","G/R Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2479387.48"," 7517108.968","Meters",
699,,,4901,"Clearwater Brook","Clearwater Brook","Blue Rag Pool","G/R Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2479349.582"," 7515889.766","Meters",
700,,,4901,"Clearwater Brook","Clearwater Brook","Sand Pit Pool","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2479696.187"," 7515371.54","Meters",
701,,,5210,"Sisters Brook","Sisters Brook","555m upstream from mouth","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2488494.669"," 7511580.024","Meters",
702,,,5210,"Sisters Brook","Sisters Brook","Above 3-Mile Lake Outflow","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2487040.635"," 7513749.56","Meters",
703,,,5210,"Sisters Brook","Sisters Brook","Below Path to Blind Lake","R/B Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2487002.668"," 7514066.949","Meters",
704,,,5210,"Sisters Brook","Sisters Brook","Below Three-Mile Lake Outlet","R/B Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2487010.321"," 7513570.218","Meters",
705,,,5210,"Sisters Brook","Sisters Brook","Below Three-Mile Lake Outlet","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2486998.476"," 7513441.055","Meters",
706,,,5210,"Sisters Brook","Sisters Brook","Above Path to Blind Lake","R/B Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2486817.872"," 7514366.231","Meters",
707,,,4401,"McKiel Brook","McKiel Brook","Riffle located directly upstream of where Little McKiel Brook enters, main road assessibility","G/R Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2458052.895"," 7506975.174","Meters",
708,,,5210,"Sisters Brook","Sisters Brook","Approx 800m upstream from mouth","R/B Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2488356.638"," 7511740.81","Meters",
709,,,5210,"Sisters Brook","Sisters Brook","1.5 Km Below Lt. Sister Lake Rd.","G/R Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2485381.689"," 7520509.125","Meters",
710,,,5210,"Sisters Brook","Sisters Brook","200m downstream from culverts @ Lt. Sister Rd.","R/B Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2484321.469"," 7521053.301","Meters",
711,,,5210,"Sisters Brook","Sisters Brook","End of Little Sister Lake Road","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2484261.755"," 7521097.769","Meters",
712,,,5210,"Sisters Brook","Sisters Brook","Little Sister Lake Road","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2483552.917"," 7521823.891","Meters",
713,,,5301,"Rocky Brook","Rocky Brook","Hunter Hole","R/B Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2489415.201"," 7513147.699","Meters",
714,,,5301,"Rocky Brook","Rocky Brook","Boar's Head","Run & G/R Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2489733.64"," 7515132.584","Meters",
715,,,5301,"Rocky Brook","Rocky Brook","Boar's Head","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2489727.088"," 7515151.417","Meters",
716,,,5301,"Rocky Brook","Rocky Brook","Below Lower Rye","R/B Riffle",,,,12032.40,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2489447.291"," 7519117.318","Meters",
717,,,5301,"Rocky Brook","Rocky Brook","Island Pool","G/R Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2489764.074"," 7520643.512","Meters",
718,,,5301,"Rocky Brook","Rocky Brook","Mouth of Hurd Brook","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2489576.695"," 7521176.253","Meters",
719,,,5301,"Rocky Brook","Rocky Brook","Between Hurd and 18 Mile Pools","G/R Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2489447.585"," 7521449","Meters",
720,,,5301,"Rocky Brook","Rocky Brook","Brown Lake Bridge","G/R Riffle",,,,15217.40,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2488896.755"," 7523735.504","Meters",
721,,,5301,"Rocky Brook","Rocky Brook","Big Eddy","Run",,,,15833.00,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2488581.829"," 7524189.853","Meters",
722,,,5301,"Rocky Brook","Rocky Brook","Mouth of Sprague Brook","G/R Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2487756.175"," 7527318.485","Meters",
723,,,5301,"Rocky Brook","Rocky Brook","787m above Fish Brook","R/B Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2485734.176"," 7528205.502","Meters",
724,,,5301,"Rocky Brook","Rocky Brook","1260m above Fish Brook","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2485286.411"," 7528114.877","Meters",
725,,,5301,"Rocky Brook","Rocky Brook","Below falls","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2485068.331"," 7528103.236","Meters",
726,,,5301,"Rocky Brook","Rocky Brook","Below falls","R/B Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2484735.495"," 7528181.78","Meters",
727,,,5301,"Rocky Brook","Rocky Brook","After Falls","G/R Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2484009.965"," 7528644.293","Meters",
728,,,5301,"Rocky Brook","Rocky Brook","Before Falls","G/R Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2483898.871"," 7528915.661","Meters",
730,,,5518,"Salmon Brook","Salmon Brook","200m above bridge","R/B Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2496685.709"," 7506364.843","Meters",
731,,,5518,"Salmon Brook","Salmon Brook","750m below E Br confluence","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2497891.23"," 7508665.365","Meters",
732,,,5518,"Salmon Brook","Salmon Brook","Approx 700m below E Br confluence","R/B Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2497858.72"," 7508702.125","Meters",
733,,,3101,"Taxis River","Taxis River","Taxis River - 500m upstream on Taxis River Rd from Hwy 625","G/R Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2503338.495"," 7494384.473","Meters",
734,,,3101,"Taxis River","Taxis River","Below Clearwater Brook approx. 350m","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2498414.787"," 7491239.882","Meters",
735,,,3101,"Taxis River","Taxis River","Taxis River - Below Clearwater Bk approx 300 meters","Run/R/B Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2498393.465"," 7490950.875","Meters",
736,,,3101,"Taxis River","Taxis River","Above Clearwater Brook (below I. Pond's)","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2497994.366"," 7490546.629","Meters",
737,,,3101,"Taxis River","Taxis River","Taxis River - 250 m above Clearwater Bk.","G/R Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2497879.046"," 7490528.73","Meters",
738,,,3101,"Taxis River","Taxis River","Below mouth of Stewart Brook","G/R Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2493900.428"," 7492355.292","Meters",
739,,,3101,"Taxis River","Taxis River","Taxis River below the mouth of Hovey Bk.","G/R Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2486017.467"," 7492590.287","Meters",
740,,,3286,"Hovey Brook","Hovey Brook","Above Bridge","R/B Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2486084.839"," 7492792.296","Meters",
741,,,3250,"Lower Hayden Brook","Lower Hayden Brook","Above Bridge - ~ 2 km upstrem from mouth","R/B Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2480835.496"," 7495998.268","Meters",
742,,,3241,"Middle Hayden Brook","Middle Hayden Brook","Above bridge","R/B Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2478906.382"," 7495413.632","Meters",
743,,,3222,"Upper Hayden Brook","Upper Hayden Brook","Below Bridge","R/B Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2478461.391"," 7493724.182","Meters",
744,,,3101,"Taxis River","Taxis River","Above mouth of Upper Hayden Brook","R/B Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2478576.259"," 7493619.241","Meters",
745,,,3101,"Taxis River","Taxis River","Below forks (N Br and S Br)","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2477212.318"," 7493341.572","Meters",
746,,,3182,"S Br Taxis River","S Br Taxis River","South  Branch Taxis River - at Yellow Bridge","Run/R/B Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2476112.698"," 7492591.38","Meters",
747,,,5301,"Rocky Brook","Rocky Brook","Manzer Dam","Run",,,,14617.10,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2489003.613"," 7523368.635","Meters",
748,,,4678,"N Br Burnthill Brook","N Br Burnthill Brook","Site begins 47 m downstream of bridge on main road in Deersdale","R/B Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2466300.429"," 7523563.541","Meters",
749,,,4601,"Burnthill Brook","Burnthill Brook","Use Road GG, travel 30 m from last turn to right, walk straight through woods to river","R/B Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2471585.294"," 7516169.413","Meters",
750,,,5210,"Sisters Brook","Sisters Brook","Above Fullerton Bridge","Rapid/Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2485834.439"," 7516046.784","Meters",
751,,,5210,"Sisters Brook","Sisters Brook","Below Fullerton Bridge","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2485878.874"," 7515982.872","Meters",
752,,,9752,"S Br NW Miramichi River","S Br NW Miramichi River","Below bridge in riffle","Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2513634.94"," 7585872.44","Meters",
753,,,9752,"S Br NW Miramichi River","S Br NW Miramichi River","Below site # 182 in run","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2513715.038"," 7586016.416","Meters",
754,,,9752,"S Br NW Miramichi River","S Br NW Miramichi River","Below site # 183 in pool","Pool",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2513787.109"," 7586083.598","Meters",
755,,,9701,"NW Miramichi River","NW Miramichi River","Downstream of old bridge site above DNRE barrier","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2512595.171"," 7587508.384","Meters",
756,,,9701,"NW Miramichi River","NW Miramichi River",,"Rapid",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2511167.09"," 7588573.311","Meters",
757,,,9701,"NW Miramichi River","NW Miramichi River","At Blueberry Pool (downstream of Little Bald Mtn site 600 m in rapids)","Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2511179.828"," 7589641.944","Meters",
758,,,9701,"NW Miramichi River","NW Miramichi River","At Little Bald Mountain campsite",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2511179.101"," 7590165.639","Meters",
759,,,9701,"NW Miramichi River","NW Miramichi River","At Split Rock  Pool - just downstream from the South Branch NW Miramichi","Run",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2515756.446"," 7585340.39","Meters",
760,,,9701,"NW Miramichi River","NW Miramichi River","At Duncan Run Pool - just downstream from the South Branch NW Miramichi","Riffle",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2517067.763"," 7584826.937","Meters",
761,,,9701,"NW Miramichi River","NW Miramichi River","At Crawford Stretch of Crown Reserve 1 km upstream of site 34","Rapid",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2518156.349"," 7583919.585","Meters",
762,,,9701,"NW Miramichi River","NW Miramichi River","At Forty Two camp site about 100 yards above Forty Two Bk.","Pool",,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2520842.66"," 7584174.434","Meters",
763,,,2001,"N Br Cains River","N Br Cains River","On Bantalor Rd. -site at log landing approx 150 yards upstream of bridge",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2513653.185"," 7481977.432","Meters",
764,,,2153,"Leighton Brook","Leighton Brook","From the mouth to 80m upstream",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2529899.297"," 7489536.892","Meters",
765,,,2103,"Lower Otter Brook","Lower Otter Brook","Above bridge approx 2 km upstream from the mouth",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2519326.24"," 7486301.498","Meters",
766,,,2103,"Lower Otter Brook","Lower Otter Brook","Below bridge approx 2 km upstream from the mouth",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2519406.499"," 7486157.558","Meters",
767,,,1000,"Cains River","Cains River","About 1 km below Lower Otter Bk.",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2520848.028"," 7485715.106","Meters",
768,,,2130,"Wildcat Brook","Wildcat Brook","Approx 1 km above the mouth",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2521794.136"," 7486022.762","Meters",
769,,,1677,"Gordon Brook","Gordon Brook","Approx 300 m above the mouth",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2525099.465"," 7485022.431","Meters",
770,,,1677,"Gordon Brook","Gordon Brook","Approx 1.5 km above the mouth",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2525301.387"," 7484069.889","Meters",
771,,,1000,"Cains River","Cains River",,,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2527399.84"," 7487366.624","Meters",
772,,,1000,"Cains River","Cains River","On Bantalor Rd. at bridge on road from Boiestown - site 90 ft below center abutment of bridge",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2516291.044"," 7479890.993","Meters",
773,,,66901,"Hammond River","Hammond River","Start main 1km below Hillsdale bridge.  End 100m up mainstem",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2572678.169"," 7392541.642","Meters",
774,,,66901,"Hammond River","Hammond River","Start main upper side Hillsdale bridge.  End 100m up mainstem",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2573862.257"," 7393636.784","Meters",
775,,,67057,"Hanford Brook","Hanford Brook","Start at confluence of main stem.  End approx. 100m up brook",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2568986.217"," 7384878.067","Meters",
776,,,66901,"Hammond River","Hammond River","Start main stem 60m below confluence of Hanford Bk. End at confluence with Hanford Bk.",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2567994.785"," 7385567.982","Meters",
777,,,66934,"Salt Springs Brook","Salt Springs Brook","Start at Titusville Bridge.  End 100m upstream",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2560442.552"," 7387896.87","Meters",
778,,,66901,"Hammond River","Hammond River","Start mainstem at confluence with Brawley Bk.  End 100m up mainstem",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2554456.06"," 7384986.3","Meters",
779,,,25021,"Tantramar River","Tantramar River","50 to 120 m upstream of Centerline",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2667222.638"," 7454654.452","Meters",
780,,,31131,"Scoudouc River","Scoudouc River","60 to 90 m downstream of Centerline",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2652614.881"," 7465542.102","Meters",
781,,,31131,"Scoudouc River","Scoudouc River","55 to 90 m upstream of Centerline",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2652565.285"," 7465410.215","Meters",
782,,,25021,"Tantramar River","Tantramar River","50 to 110 m downstream of Centerline",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2667172.392"," 7454510.493","Meters",
783,,,30741,"Cocagne River","Cocagne River","302 to 357 m upstream of Centerline",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2623459.762"," 7471583.798","Meters",
784,,,30741,"Cocagne River","Cocagne River","97 to 150 m downstream of Centerline",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2623290.746"," 7471250.92","Meters",
785,,,30961,"Shediac River","Shediac River","120 to 150 m downstream of Centerline",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2636391.34"," 7470300.118","Meters",
786,,,30961,"Shediac River","Shediac River","210 to 245 m upstream of Centerline",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2636128.543"," 7470054.125","Meters",
787,,,62201,"Forks Stream","Forks Stream","Exact electrofishing sites not recorded, but estimated centerline and 150 m upstream",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2575192.938"," 7465447.9","Meters",
788,,,62201,"Forks Stream","Forks Stream","Exact electrofishing sites not recorded, but estimated between centerline and 500 m downstream",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2575281.881"," 7465063.098","Meters",
789,,,58700,"Salmon River","Salmon River","100 to 150 m downstream of Centerline",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2551241.434"," 7472538.507","Meters",
790,,,58700,"Salmon River","Salmon River","300 to 340 m upstream of Centerline",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2550930.009"," 7472248.568","Meters",
791,,,59001,"Gaspereau River","Gaspereau River","33 to 83 m downstream of Centerline",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2549688.394"," 7471732.842","Meters",
792,,,59001,"Gaspereau River","Gaspereau River","230 to 250 m upstream of Centerline",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2549654.973"," 7471432.008","Meters",
793,,,58501,"Newcastle Creek","Newcastle Creek","60 to 150 m downstream of Centerline",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2525224.775"," 7461626.181","Meters",
794,,,58501,"Newcastle Creek","Newcastle Creek","425 to 465 m upstream of Centerline",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2525476.35"," 7461390.852","Meters",
795,,,58001,"Little River","Little River","122 to 150 m downstream of Centerline",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2516114.962"," 7456677.817","Meters",
796,,,58001,"Little River","Little River","310to 315 m upstream of Centerline",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2516295.831"," 7456332.895","Meters",
797,,,53401,"Rusagonis Stream","Rusagonis Stream","50 to 66 m downstream of Centerline",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2488943.364"," 7423654.787","Meters",
798,,,53401,"Rusagonis Stream","Rusagonis Stream","135to 175 m upstream of Centerline",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2489133.412"," 7423740.258","Meters",
799,,,53414,"S Br Rusagonis Stream","S Br Rusagonis Stream","84 to 155 m downstream of Centerline",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2486445.368"," 7420149.253","Meters",
800,,,53414,"S Br Rusagonis Stream","S Br Rusagonis Stream","136 to 203 m upstream of Centerline",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2486649.936"," 7419913.802","Meters",
801,,,52000,"N Br Oromocto River","N Br Oromocto River","74 to 90 m downstream of Centerline",,,,,,,,"Y","Y",,1,"GIS","NAD83 (CSRS) NB Stereographic"," 2480075.35"," 7408653.933","Meters",
